,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp
35,1672657200,16741.07,16704.91,16727.48,6009.95,100510524.86,16735.51,direct,,2023-01-02 11:00:00
36,1672660800,16745.32,16720.11,16735.51,5623.32,94098639.72,16721.59,direct,,2023-01-02 12:00:00
37,1672664400,16725.58,16687.77,16721.59,6210.38,103759212.96,16695.81,direct,,2023-01-02 13:00:00
38,1672668000,16709.96,16670.88,16695.81,6215.05,103763914.31,16698.33,direct,,2023-01-02 14:00:00
39,1672671600,16744.43,16692.33,16698.33,6890.98,115217898.75,16734.98,direct,,2023-01-02 15:00:00
40,1672675200,16739.21,16710.46,16734.98,4518.42,75586423.11,16715.44,direct,,2023-01-02 16:00:00
41,1672678800,16722.34,16707.73,16715.44,3318.77,55470181.69,16715.31,direct,,2023-01-02 17:00:00
42,1672682400,16731.35,16708.14,16715.31,3108.03,51953911.11,16723.57,direct,,2023-01-02 18:00:00
43,1672686000,16737.45,16716.48,16723.57,3384.84,56609537.09,16736.56,direct,,2023-01-02 19:00:00
44,1672689600,16737.58,16710.18,16736.56,3287.99,54990680.89,16728.39,direct,,2023-01-02 20:00:00
45,1672693200,16792.16,16720.01,16728.39,4159.28,69637720.2,16764.16,direct,,2023-01-02 21:00:00
46,1672696800,16764.16,16691.84,16764.16,6437.67,107636096.49,16698.14,direct,,2023-01-02 22:00:00
47,1672700400,16722.47,16662.78,16698.14,7687.31,128365022.89,16673.45,direct,,2023-01-02 23:00:00
48,1672704000,16705.7,16649.6,16673.45,6156.72,102723284.47,16695.5,direct,,2023-01-03 00:00:00
49,1672707600,16695.9,16652.27,16695.5,6056.83,100976337.66,16679.62,direct,,2023-01-03 01:00:00
50,1672711200,16687.95,16672.05,16679.62,4484.55,74801884.98,16674.03,direct,,2023-01-03 02:00:00
51,1672714800,16699.81,16667.55,16674.03,5829.63,97261973.59,16694.4,direct,,2023-01-03 03:00:00
52,1672718400,16699.09,16682.13,16694.4,3801.93,63455869.5,16686.99,direct,,2023-01-03 04:00:00
53,1672722000,16724.73,16683.68,16686.99,5886.23,98321708.63,16724.45,direct,,2023-01-03 05:00:00
54,1672725600,16776.82,16723.0,16724.45,8151.44,136478446.95,16727.56,direct,,2023-01-03 06:00:00
55,1672729200,16732.17,16708.1,16727.56,7671.3,128284733.59,16729.86,direct,,2023-01-03 07:00:00
56,1672732800,16735.21,16698.85,16729.86,8085.76,135155812.14,16715.15,direct,,2023-01-03 08:00:00
57,1672736400,16764.23,16713.99,16715.15,8590.63,143766694.34,16739.46,direct,,2023-01-03 09:00:00
58,1672740000,16748.46,16722.66,16739.46,6594.05,110359463.42,16725.2,direct,,2023-01-03 10:00:00
59,1672743600,16736.97,16710.47,16725.2,6580.22,110060578.64,16721.63,direct,,2023-01-03 11:00:00
60,1672747200,16727.48,16703.69,16721.63,7051.75,117899791.78,16710.51,direct,,2023-01-03 12:00:00
61,1672750800,16738.97,16709.81,16710.51,8486.47,141939027.81,16725.65,direct,,2023-01-03 13:00:00
62,1672754400,16772.04,16636.57,16725.65,17519.05,292982205.63,16659.84,direct,,2023-01-03 14:00:00
63,1672758000,16683.14,16618.87,16659.84,14030.09,233665478.2,16677.2,direct,,2023-01-03 15:00:00
64,1672761600,16687.35,16612.48,16677.2,11551.84,192345257.96,16621.97,direct,,2023-01-03 16:00:00
65,1672765200,16643.61,16606.46,16621.97,7300.38,121390679.03,16632.16,direct,,2023-01-03 17:00:00
66,1672768800,16652.94,16627.23,16632.16,6054.23,100749914.48,16644.56,direct,,2023-01-03 18:00:00
67,1672772400,16656.88,16623.66,16644.56,7085.55,117896305.57,16643.96,direct,,2023-01-03 19:00:00
68,1672776000,16678.08,16640.95,16643.96,7955.19,132525706.45,16662.23,direct,,2023-01-03 20:00:00
69,1672779600,16683.27,16658.61,16662.23,5582.69,93055240.35,16665.18,direct,,2023-01-03 21:00:00
70,1672783200,16679.53,16648.15,16665.18,4203.73,70041354.23,16676.54,direct,,2023-01-03 22:00:00
71,1672786800,16694.42,16667.6,16676.54,5712.36,95278590.8,16674.77,direct,,2023-01-03 23:00:00
72,1672790400,16676.85,16653.54,16674.77,5416.06,90267744.66,16662.35,direct,,2023-01-04 00:00:00
73,1672794000,16735.32,16658.16,16662.35,10492.76,175277192.45,16702.63,direct,,2023-01-04 01:00:00
74,1672797600,16753.28,16701.89,16702.63,9919.45,165944225.79,16738.58,direct,,2023-01-04 02:00:00
75,1672801200,16876.41,16735.07,16738.58,21168.59,355966221.02,16862.64,direct,,2023-01-04 03:00:00
76,1672804800,16909.19,16850.13,16862.64,12045.4,203247115.92,16861.95,direct,,2023-01-04 04:00:00
77,1672808400,16866.88,16840.94,16861.95,6491.4,109386027.25,16857.0,direct,,2023-01-04 05:00:00
78,1672812000,16876.9,16850.0,16857.0,6825.53,115082807.45,16872.42,direct,,2023-01-04 06:00:00
79,1672815600,16890.67,16850.89,16872.42,8573.83,144613363.63,16869.73,direct,,2023-01-04 07:00:00
80,1672819200,16914.31,16834.28,16869.73,12179.41,205449162.78,16864.44,direct,,2023-01-04 08:00:00
81,1672822800,16869.02,16832.71,16864.44,8211.2,138389276.41,16845.2,direct,,2023-01-04 09:00:00
82,1672826400,16848.45,16832.78,16845.2,6923.54,116605128.71,16844.92,direct,,2023-01-04 10:00:00
83,1672830000,16853.89,16834.82,16844.92,6774.78,114132017.41,16836.02,direct,,2023-01-04 11:00:00
84,1672833600,16846.31,16805.06,16836.02,9210.0,154988900.47,16812.51,direct,,2023-01-04 12:00:00
85,1672837200,16837.06,16808.92,16812.51,7019.25,118098978.96,16828.26,direct,,2023-01-04 13:00:00
86,1672840800,16862.02,16795.8,16828.26,12581.76,211688026.38,16828.98,direct,,2023-01-04 14:00:00
87,1672844400,16857.66,16766.72,16828.98,15914.29,267569760.95,16843.58,direct,,2023-01-04 15:00:00
88,1672848000,16895.99,16829.65,16843.58,11272.44,190079527.57,16859.09,direct,,2023-01-04 16:00:00
89,1672851600,16938.35,16849.83,16859.09,12201.65,206151489.78,16893.25,direct,,2023-01-04 17:00:00
90,1672855200,16984.14,16872.79,16893.25,12613.33,213555272.75,16960.0,direct,,2023-01-04 18:00:00
91,1672858800,16990.52,16789.91,16960.0,21375.29,360572400.36,16831.77,direct,,2023-01-04 19:00:00
92,1672862400,16851.46,16778.1,16831.77,11462.26,192774735.21,16806.61,direct,,2023-01-04 20:00:00
93,1672866000,16831.68,16794.36,16806.61,4888.95,82210014.23,16824.86,direct,,2023-01-04 21:00:00
94,1672869600,16852.36,16815.4,16824.86,4444.17,74793220.17,16827.05,direct,,2023-01-04 22:00:00
95,1672873200,16868.99,16816.58,16827.05,6338.73,106786307.99,16850.95,direct,,2023-01-04 23:00:00
96,1672876800,16877.65,16827.73,16850.95,7215.1,121618296.77,16829.05,direct,,2023-01-05 00:00:00
97,1672880400,16849.57,16808.62,16829.05,6227.62,104827666.81,16833.5,direct,,2023-01-05 01:00:00
98,1672884000,16844.1,16824.06,16833.5,4995.57,84094367.21,16836.97,direct,,2023-01-05 02:00:00
99,1672887600,16838.45,16819.13,16836.97,5516.19,92826898.77,16826.89,direct,,2023-01-05 03:00:00
100,1672891200,16842.46,16821.47,16826.89,4651.66,78297870.78,16837.87,direct,,2023-01-05 04:00:00
101,1672894800,16848.88,16835.19,16837.87,4917.23,82819188.68,16845.26,direct,,2023-01-05 05:00:00
102,1672898400,16845.6,16813.16,16845.26,6315.3,106272796.37,16816.94,direct,,2023-01-05 06:00:00
103,1672902000,16823.98,16790.43,16816.94,7195.5,120969089.42,16822.66,direct,,2023-01-05 07:00:00
104,1672905600,16829.58,16793.14,16822.66,6976.16,117287569.6,16806.69,direct,,2023-01-05 08:00:00
105,1672909200,16813.76,16781.57,16806.69,8600.11,144478360.77,16806.65,direct,,2023-01-05 09:00:00
106,1672912800,16836.98,16803.51,16806.65,6998.99,117742597.51,16826.32,direct,,2023-01-05 10:00:00
107,1672916400,16838.42,16815.01,16826.32,6164.49,103725769.29,16833.22,direct,,2023-01-05 11:00:00
108,1672920000,16834.56,16816.84,16833.22,5829.01,98075622.17,16822.42,direct,,2023-01-05 12:00:00
109,1672923600,16831.08,16778.59,16822.42,10867.92,182635830.24,16784.62,direct,,2023-01-05 13:00:00
110,1672927200,16836.23,16755.43,16784.62,15756.0,264624912.54,16826.96,direct,,2023-01-05 14:00:00
111,1672930800,16878.99,16824.38,16826.96,13721.18,231237982.77,16846.28,direct,,2023-01-05 15:00:00
112,1672934400,16864.4,16823.63,16846.28,9171.4,154441458.93,16837.23,direct,,2023-01-05 16:00:00
113,1672938000,16846.28,16812.17,16837.23,7557.58,127179092.73,16816.27,direct,,2023-01-05 17:00:00
114,1672941600,16847.1,16800.78,16816.27,8355.08,140620269.67,16842.23,direct,,2023-01-05 18:00:00
115,1672945200,16875.0,16827.32,16842.23,7970.5,134292665.79,16864.8,direct,,2023-01-05 19:00:00
116,1672948800,16873.03,16846.95,16864.8,6781.06,114321563.12,16858.86,direct,,2023-01-05 20:00:00
117,1672952400,16864.29,16834.42,16858.86,6170.86,103971865.63,16848.59,direct,,2023-01-05 21:00:00
118,1672956000,16857.52,16832.69,16848.59,3827.34,64480471.78,16838.16,direct,,2023-01-05 22:00:00
119,1672959600,16847.22,16819.55,16838.16,7273.19,122427414.19,16830.31,direct,,2023-01-05 23:00:00
120,1672963200,16871.94,16826.16,16830.31,6933.18,116806833.05,16859.15,direct,,2023-01-06 00:00:00
121,1672966800,16862.86,16820.72,16859.15,5177.93,87239867.78,16827.1,direct,,2023-01-06 01:00:00
122,1672970400,16839.37,16802.56,16827.1,7397.21,124456757.69,16836.75,direct,,2023-01-06 02:00:00
123,1672974000,16841.56,16826.58,16836.75,5168.1,87005245.75,16833.64,direct,,2023-01-06 03:00:00
124,1672977600,16837.53,16805.59,16833.64,6819.91,114716970.48,16823.2,direct,,2023-01-06 04:00:00
125,1672981200,16823.41,16792.98,16823.2,6676.93,112242927.75,16809.17,direct,,2023-01-06 05:00:00
126,1672984800,16816.11,16780.62,16809.17,7104.68,119360645.23,16787.07,direct,,2023-01-06 06:00:00
127,1672988400,16802.38,16780.43,16787.07,6237.41,104733317.33,16792.7,direct,,2023-01-06 07:00:00
128,1672992000,16811.75,16791.61,16792.7,5800.9,97473180.75,16801.47,direct,,2023-01-06 08:00:00
129,1672995600,16802.07,16763.14,16801.47,8107.55,136063216.99,16786.92,direct,,2023-01-06 09:00:00
130,1672999200,16802.49,16760.7,16786.92,6693.76,112364470.66,16767.23,direct,,2023-01-06 10:00:00
131,1673002800,16771.88,16712.88,16767.23,11955.45,200179018.54,16740.02,direct,,2023-01-06 11:00:00
132,1673006400,16748.61,16718.19,16740.02,8260.02,138221557.46,16730.86,direct,,2023-01-06 12:00:00
133,1673010000,16814.79,16685.46,16730.86,21879.65,366539434.98,16772.89,direct,,2023-01-06 13:00:00
134,1673013600,16790.84,16720.81,16772.89,12308.79,206245746.52,16748.92,direct,,2023-01-06 14:00:00
135,1673017200,16848.32,16748.34,16748.92,16918.49,284234524.62,16840.62,direct,,2023-01-06 15:00:00
136,1673020800,16852.64,16805.72,16840.62,12220.24,205608459.74,16828.68,direct,,2023-01-06 16:00:00
137,1673024400,16845.06,16811.88,16828.68,8399.72,141317389.39,16821.38,direct,,2023-01-06 17:00:00
138,1673028000,16863.14,16820.9,16821.38,9739.0,164076996.54,16848.64,direct,,2023-01-06 18:00:00
139,1673031600,16965.01,16845.2,16848.64,16016.6,270724623.57,16939.95,direct,,2023-01-06 19:00:00
140,1673035200,17037.94,16887.1,16939.95,18222.65,309118247.98,16896.3,direct,,2023-01-06 20:00:00
141,1673038800,16952.12,16889.65,16896.3,8599.96,145520453.58,16931.3,direct,,2023-01-06 21:00:00
142,1673042400,16967.25,16926.96,16931.3,5903.98,100064811.35,16957.76,direct,,2023-01-06 22:00:00
143,1673046000,16979.45,16942.28,16957.76,6381.02,108237985.42,16950.72,direct,,2023-01-06 23:00:00
144,1673049600,16978.9,16930.75,16950.72,5864.43,99408878.45,16977.99,direct,,2023-01-07 00:00:00
145,1673053200,16981.56,16944.29,16977.99,4643.94,78765697.05,16950.13,direct,,2023-01-07 01:00:00
146,1673056800,16955.95,16936.47,16950.13,4438.98,75229098.39,16942.49,direct,,2023-01-07 02:00:00
147,1673060400,16957.52,16936.58,16942.49,4329.37,73378651.53,16952.67,direct,,2023-01-07 03:00:00
148,1673064000,16954.11,16936.1,16952.67,4022.45,68159484.25,16937.68,direct,,2023-01-07 04:00:00
149,1673067600,16941.62,16932.34,16937.68,3924.73,66475634.48,16934.09,direct,,2023-01-07 05:00:00
150,1673071200,16936.47,16922.24,16934.09,4460.92,75524827.76,16933.12,direct,,2023-01-07 06:00:00
151,1673074800,16948.35,16931.93,16933.12,4119.37,69788416.71,16947.19,direct,,2023-01-07 07:00:00
152,1673078400,16954.37,16927.21,16947.19,5390.84,91304945.54,16929.13,direct,,2023-01-07 08:00:00
153,1673082000,16933.71,16921.61,16929.13,4779.5,80906907.45,16930.21,direct,,2023-01-07 09:00:00
154,1673085600,16930.3,16912.38,16930.21,5469.35,92553645.05,16922.1,direct,,2023-01-07 10:00:00
155,1673089200,16925.45,16908.46,16922.1,5128.73,86774401.88,16918.09,direct,,2023-01-07 11:00:00
156,1673092800,16919.76,16908.35,16918.09,5898.63,99772113.05,16915.7,direct,,2023-01-07 12:00:00
157,1673096400,16936.13,16914.19,16915.7,6081.61,102935171.49,16919.19,direct,,2023-01-07 13:00:00
158,1673100000,16946.97,16908.62,16919.19,6370.83,107825353.97,16937.73,direct,,2023-01-07 14:00:00
159,1673103600,16947.11,16934.3,16937.73,4225.94,71587082.63,16940.57,direct,,2023-01-07 15:00:00
160,1673107200,16941.14,16916.03,16940.57,5506.09,93199270.46,16922.68,direct,,2023-01-07 16:00:00
161,1673110800,16935.39,16918.87,16922.68,4380.82,74154646.22,16928.88,direct,,2023-01-07 17:00:00
162,1673114400,16939.58,16927.64,16928.88,3499.61,59266355.05,16937.96,direct,,2023-01-07 18:00:00
163,1673118000,16945.72,16935.43,16937.96,3770.15,63865824.43,16944.39,direct,,2023-01-07 19:00:00
164,1673121600,16951.46,16937.18,16944.39,4537.99,76886663.96,16945.49,direct,,2023-01-07 20:00:00
165,1673125200,16949.59,16937.05,16945.49,4151.24,70332202.44,16938.97,direct,,2023-01-07 21:00:00
166,1673128800,16941.33,16929.89,16938.97,3799.68,64355303.53,16936.56,direct,,2023-01-07 22:00:00
167,1673132400,16947.82,16931.15,16936.56,3783.01,64090081.76,16943.6,direct,,2023-01-07 23:00:00
168,1673136000,16954.79,16911.15,16943.6,6473.2,109611043.4,16926.98,direct,,2023-01-08 00:00:00
169,1673139600,16935.83,16915.52,16926.98,4917.9,83249613.52,16929.94,direct,,2023-01-08 01:00:00
170,1673143200,16933.86,16919.05,16929.94,3593.28,60825041.22,16931.11,direct,,2023-01-08 02:00:00
171,1673146800,16944.37,16926.28,16931.11,4697.04,79537309.89,16942.88,direct,,2023-01-08 03:00:00
172,1673150400,16944.73,16934.41,16942.88,3180.3,53867827.4,16934.7,direct,,2023-01-08 04:00:00
173,1673154000,16943.71,16933.61,16934.7,3541.48,59989323.37,16942.23,direct,,2023-01-08 05:00:00
174,1673157600,16946.44,16933.35,16942.23,4298.72,72823216.99,16946.13,direct,,2023-01-08 06:00:00
175,1673161200,16956.73,16943.29,16946.13,4536.86,76898955.31,16953.09,direct,,2023-01-08 07:00:00
176,1673164800,16955.61,16940.05,16953.09,5069.41,85919652.4,16945.88,direct,,2023-01-08 08:00:00
177,1673168400,16966.99,16925.18,16945.88,7541.1,127781617.86,16934.94,direct,,2023-01-08 09:00:00
178,1673172000,16939.72,16933.11,16934.94,4052.95,68642308.5,16936.51,direct,,2023-01-08 10:00:00
179,1673175600,16953.06,16926.46,16936.51,4735.12,80199773.92,16928.35,direct,,2023-01-08 11:00:00
180,1673179200,16932.31,16921.55,16928.35,4490.27,76005676.31,16922.67,direct,,2023-01-08 12:00:00
181,1673182800,16938.17,16920.49,16922.67,4637.61,78514234.83,16933.17,direct,,2023-01-08 13:00:00
182,1673186400,16954.14,16931.25,16933.17,5804.04,98329974.35,16952.23,direct,,2023-01-08 14:00:00
183,1673190000,17018.6,16938.21,16952.23,10250.1,173943050.96,17006.05,direct,,2023-01-08 15:00:00
184,1673193600,17021.16,16916.62,17006.05,12210.26,207027589.47,16937.29,direct,,2023-01-08 16:00:00
185,1673197200,16951.7,16920.47,16937.29,5655.67,95783453.95,16929.32,direct,,2023-01-08 17:00:00
186,1673200800,16936.2,16920.05,16929.32,4092.7,69285239.06,16929.86,direct,,2023-01-08 18:00:00
187,1673204400,16939.16,16923.85,16929.86,3869.98,65523010.66,16928.61,direct,,2023-01-08 19:00:00
188,1673208000,16981.94,16924.53,16928.61,9184.62,155731183.64,16966.97,direct,,2023-01-08 20:00:00
189,1673211600,16987.35,16945.9,16966.97,6371.28,108110940.83,16957.19,direct,,2023-01-08 21:00:00
190,1673215200,16976.27,16952.82,16957.19,4929.0,83616875.44,16963.32,direct,,2023-01-08 22:00:00
191,1673218800,17172.01,16963.02,16963.32,19324.71,329634830.88,17127.76,direct,,2023-01-08 23:00:00
192,1673222400,17197.72,17105.28,17127.76,18579.87,318542206.43,17177.98,direct,,2023-01-09 00:00:00
193,1673226000,17225.54,17145.89,17177.98,12586.85,216203190.38,17182.69,direct,,2023-01-09 01:00:00
194,1673229600,17251.42,17162.26,17182.69,16394.74,282138365.94,17191.22,direct,,2023-01-09 02:00:00
195,1673233200,17216.54,17177.18,17191.22,9300.77,159923267.45,17197.03,direct,,2023-01-09 03:00:00
196,1673236800,17251.41,17194.59,17197.03,11900.41,204950835.2,17226.19,direct,,2023-01-09 04:00:00
197,1673240400,17261.26,17201.06,17226.19,9674.8,166652543.45,17205.65,direct,,2023-01-09 05:00:00
198,1673244000,17219.41,17180.32,17205.65,7631.57,131277516.97,17190.8,direct,,2023-01-09 06:00:00
199,1673247600,17215.1,17184.24,17190.8,7785.38,133892198.86,17202.01,direct,,2023-01-09 07:00:00
200,1673251200,17238.88,17187.21,17202.01,10374.71,178491594.65,17192.17,direct,,2023-01-09 08:00:00
201,1673254800,17268.88,17189.72,17192.17,13918.75,239841258.88,17240.16,direct,,2023-01-09 09:00:00
202,1673258400,17283.85,17235.71,17240.16,12353.27,213203647.98,17261.38,direct,,2023-01-09 10:00:00
203,1673262000,17278.73,17236.49,17261.38,9104.88,157159804.38,17238.11,direct,,2023-01-09 11:00:00
204,1673265600,17254.52,17229.32,17238.11,8540.89,147285968.89,17251.03,direct,,2023-01-09 12:00:00
205,1673269200,17294.49,17191.89,17251.03,13161.99,227024406.2,17226.94,direct,,2023-01-09 13:00:00
206,1673272800,17266.67,17207.36,17226.94,14340.86,247262761.63,17261.22,direct,,2023-01-09 14:00:00
207,1673276400,17331.78,17228.94,17261.22,20665.06,357055874.02,17272.65,direct,,2023-01-09 15:00:00
208,1673280000,17356.64,17263.92,17272.65,18133.75,313980324.62,17328.33,direct,,2023-01-09 16:00:00
209,1673283600,17374.4,17316.98,17328.33,13821.56,239709730.83,17356.07,direct,,2023-01-09 17:00:00
210,1673287200,17397.83,17324.54,17356.07,15670.89,272097818.39,17347.85,direct,,2023-01-09 18:00:00
211,1673290800,17352.02,17297.05,17347.85,10396.59,180168434.06,17300.1,direct,,2023-01-09 19:00:00
212,1673294400,17312.44,17179.25,17300.1,18696.85,322284821.8,17208.81,direct,,2023-01-09 20:00:00
213,1673298000,17245.84,17166.15,17208.81,12339.86,212285498.18,17182.08,direct,,2023-01-09 21:00:00
214,1673301600,17222.1,17167.75,17182.08,6394.22,109956237.16,17204.89,direct,,2023-01-09 22:00:00
215,1673305200,17205.35,17131.31,17204.89,8459.77,145297377.42,17180.26,direct,,2023-01-09 23:00:00
216,1673308800,17219.92,17178.34,17180.26,7807.74,134284694.31,17216.44,direct,,2023-01-10 00:00:00
217,1673312400,17234.45,17188.98,17216.44,9262.78,159391150.54,17194.04,direct,,2023-01-10 01:00:00
218,1673316000,17214.63,17147.13,17194.04,10491.91,180269420.94,17179.5,direct,,2023-01-10 02:00:00
219,1673319600,17207.52,17172.99,17179.5,5983.51,102865362.63,17205.25,direct,,2023-01-10 03:00:00
220,1673323200,17220.83,17196.35,17205.25,6873.97,118284644.66,17216.55,direct,,2023-01-10 04:00:00
221,1673326800,17233.36,17207.41,17216.55,5821.35,100241986.27,17228.6,direct,,2023-01-10 05:00:00
222,1673330400,17233.05,17189.72,17228.6,7898.3,135927378.54,17203.29,direct,,2023-01-10 06:00:00
223,1673334000,17210.54,17192.08,17203.29,8298.9,142752403.0,17202.69,direct,,2023-01-10 07:00:00
224,1673337600,17268.95,17188.15,17202.69,11435.05,197074193.23,17259.16,direct,,2023-01-10 08:00:00
225,1673341200,17277.18,17242.59,17259.16,7924.95,136764939.41,17250.96,direct,,2023-01-10 09:00:00
226,1673344800,17276.2,17234.18,17250.96,7697.2,132831020.06,17275.44,direct,,2023-01-10 10:00:00
227,1673348400,17285.06,17251.31,17275.44,7725.06,133375648.27,17253.98,direct,,2023-01-10 11:00:00
228,1673352000,17256.86,17218.82,17253.98,9060.83,156187557.32,17222.43,direct,,2023-01-10 12:00:00
229,1673355600,17254.84,17212.52,17222.43,9458.8,163003451.49,17246.54,direct,,2023-01-10 13:00:00
230,1673359200,17324.15,17220.91,17246.54,23872.18,412325575.07,17289.1,direct,,2023-01-10 14:00:00
231,1673362800,17374.22,17272.23,17289.1,21870.51,378756667.59,17324.26,direct,,2023-01-10 15:00:00
232,1673366400,17341.27,17282.45,17324.26,12269.91,212463319.27,17301.89,direct,,2023-01-10 16:00:00
233,1673370000,17338.33,17287.17,17301.89,7964.0,137896827.95,17325.79,direct,,2023-01-10 17:00:00
234,1673373600,17442.82,17323.06,17325.79,17075.08,296932838.35,17424.1,direct,,2023-01-10 18:00:00
235,1673377200,17454.78,17399.3,17424.1,11339.16,197634741.83,17433.88,direct,,2023-01-10 19:00:00
236,1673380800,17493.0,17405.58,17433.88,13797.74,240822085.48,17473.17,direct,,2023-01-10 20:00:00
237,1673384400,17497.24,17448.88,17473.17,8023.97,140145686.0,17464.52,direct,,2023-01-10 21:00:00
238,1673388000,17464.52,17419.51,17464.52,7361.98,128383364.72,17428.23,direct,,2023-01-10 22:00:00
239,1673391600,17444.31,17404.74,17428.23,7749.95,135069152.91,17439.95,direct,,2023-01-10 23:00:00
240,1673395200,17500.97,17428.91,17439.95,9217.84,160928447.65,17466.02,direct,,2023-01-11 00:00:00
241,1673398800,17508.52,17436.49,17466.02,8869.23,154939040.31,17456.2,direct,,2023-01-11 01:00:00
242,1673402400,17462.63,17388.46,17456.2,8680.61,151249946.33,17391.12,direct,,2023-01-11 02:00:00
243,1673406000,17424.74,17368.38,17391.12,8143.06,141702664.87,17416.51,direct,,2023-01-11 03:00:00
244,1673409600,17425.02,17391.13,17416.51,5655.45,98461991.55,17408.8,direct,,2023-01-11 04:00:00
245,1673413200,17436.11,17397.77,17408.8,6941.22,120900552.65,17405.88,direct,,2023-01-11 05:00:00
246,1673416800,17442.14,17388.33,17405.88,9759.04,170003743.33,17436.13,direct,,2023-01-11 06:00:00
247,1673420400,17462.3,17426.84,17436.13,9972.46,173955457.25,17444.1,direct,,2023-01-11 07:00:00
248,1673424000,17455.45,17409.59,17444.1,9324.85,162553657.51,17447.34,direct,,2023-01-11 08:00:00
249,1673427600,17471.59,17440.09,17447.34,8733.53,152438197.89,17445.43,direct,,2023-01-11 09:00:00
250,1673431200,17458.53,17435.18,17445.43,6656.92,116146136.15,17440.99,direct,,2023-01-11 10:00:00
251,1673434800,17453.58,17428.07,17440.99,7548.89,131635806.09,17437.59,direct,,2023-01-11 11:00:00
252,1673438400,17437.82,17402.55,17437.59,9864.25,171827866.84,17418.97,direct,,2023-01-11 12:00:00
253,1673442000,17435.2,17383.94,17418.97,10484.66,182560686.02,17413.36,direct,,2023-01-11 13:00:00
254,1673445600,17435.2,17376.44,17413.36,14624.56,254502826.77,17414.42,direct,,2023-01-11 14:00:00
255,1673449200,17437.17,17316.64,17414.42,17865.21,310406364.72,17331.68,direct,,2023-01-11 15:00:00
256,1673452800,17367.95,17321.06,17331.68,10155.38,176196666.63,17347.36,direct,,2023-01-11 16:00:00
257,1673456400,17393.23,17342.66,17347.36,7958.59,138297527.74,17381.55,direct,,2023-01-11 17:00:00
258,1673460000,17567.37,17380.74,17381.55,26651.02,465783091.74,17480.01,direct,,2023-01-11 18:00:00
259,1673463600,17556.99,17468.97,17480.01,17346.93,303963331.99,17548.66,direct,,2023-01-11 19:00:00
260,1673467200,17580.03,17509.56,17548.66,13837.88,242683460.84,17543.64,direct,,2023-01-11 20:00:00
261,1673470800,17570.4,17529.45,17543.64,9287.51,163006860.79,17558.25,direct,,2023-01-11 21:00:00
262,1673474400,17592.37,17514.79,17558.25,13829.98,242807838.2,17562.86,direct,,2023-01-11 22:00:00
263,1673478000,17991.16,17551.58,17562.86,37997.39,677024115.28,17935.28,direct,,2023-01-11 23:00:00
264,1673481600,18199.96,17908.53,17935.28,34626.53,623762845.21,18176.72,direct,,2023-01-12 00:00:00
265,1673485200,18290.52,18141.37,18176.72,28499.79,518680128.65,18238.93,direct,,2023-01-12 01:00:00
266,1673488800,18377.44,18181.99,18238.93,21634.6,394930669.76,18203.77,direct,,2023-01-12 02:00:00
267,1673492400,18238.87,18197.5,18203.77,10922.97,199029846.55,18224.56,direct,,2023-01-12 03:00:00
268,1673496000,18231.81,18198.17,18224.56,8631.54,157230995.78,18215.47,direct,,2023-01-12 04:00:00
269,1673499600,18239.83,18077.15,18215.47,14429.04,262063070.36,18087.95,direct,,2023-01-12 05:00:00
270,1673503200,18163.07,18086.02,18087.95,10254.46,185914199.03,18147.78,direct,,2023-01-12 06:00:00
271,1673506800,18176.96,18118.25,18147.78,8668.16,157318986.16,18139.79,direct,,2023-01-12 07:00:00
272,1673510400,18144.18,18071.92,18139.79,10445.13,189212915.17,18143.44,direct,,2023-01-12 08:00:00
273,1673514000,18173.0,18129.38,18143.44,9304.36,168878437.55,18166.61,direct,,2023-01-12 09:00:00
274,1673517600,18214.56,18142.56,18166.61,10695.66,194393839.39,18184.52,direct,,2023-01-12 10:00:00
275,1673521200,18221.28,18164.63,18184.52,9615.56,174892870.67,18201.44,direct,,2023-01-12 11:00:00
276,1673524800,18274.29,18171.93,18201.44,17248.4,314255203.35,18268.4,direct,,2023-01-12 12:00:00
277,1673528400,18348.75,17941.35,18268.4,60596.1,1102104029.11,18184.78,direct,,2023-01-12 13:00:00
278,1673532000,18269.54,18013.1,18184.78,45632.19,827254707.34,18013.1,direct,,2023-01-12 14:00:00
279,1673535600,18140.18,17955.49,18013.1,22938.69,414898777.57,18088.3,direct,,2023-01-12 15:00:00
280,1673539200,18142.95,18055.5,18088.3,16374.58,296420380.03,18135.12,direct,,2023-01-12 16:00:00
281,1673542800,18848.22,18106.86,18135.12,48141.16,893758350.63,18732.45,direct,,2023-01-12 17:00:00
282,1673546400,18942.99,18629.52,18732.45,42378.39,796134480.24,18774.5,direct,,2023-01-12 18:00:00
283,1673550000,19040.58,18762.72,18774.5,27858.74,525921760.07,18856.47,direct,,2023-01-12 19:00:00
284,1673553600,19081.07,18824.1,18856.47,21250.28,402274707.31,19051.62,direct,,2023-01-12 20:00:00
285,1673557200,19110.32,18767.59,19051.62,25798.93,486812912.16,18825.24,direct,,2023-01-12 21:00:00
286,1673560800,18929.56,18780.05,18825.24,9877.64,186129219.83,18911.22,direct,,2023-01-12 22:00:00
287,1673564400,18915.54,18844.44,18911.22,10951.15,206722281.5,18845.28,direct,,2023-01-12 23:00:00
